longitude,latitude,Feature:string,GLF#:integer,parent_ima:string,glf_head_e:double,glf_head_l:double,glf_termin:double,glf_termin1:double,midchannel:double,midchannel1:double,midchannel2:double,midchannel3:double,center_e_l:double,center_lat:double,glf_length:double,glf_width_:double,glf_area_s:double,glf_orient:double,buffer_min:double,buffer_max:double,buffer_mea:double,buffer_std:double,elongation:double,Fill Color:color
92.8154,-33.27525,point,1105,P17_007661_1470_XI_33S267W,92.7922,-33.2781,92.8386,-33.2771,92.8184,-33.2866,92.8186,-33.2639,92.82,-33.28,2.3,1.35,3.09,88.54,-4464.0,-2279.0,-3289.31,700.19,1.71,0 204 255
91.6892,-34.574,point,1106,P01_001569_1448_XN_35S268W,91.6128,-34.617,91.7656,-34.5144,91.7002,-34.5901,91.6821,-34.5579,91.69,-34.57,9.62,2.1,20.24,50.85,-3611.0,-2705.0,-3067.11,243.23,4.58,0 204 255
91.15725,-35.33255,point,1107,P02_001635_1444_XI_35S268W,91.147,-35.3062,91.1675,-35.3562,91.1499,-35.335,91.1633,-35.3301,91.16,-35.33,3.12,0.71,2.22,161.51,-3116.0,-3116.0,-3116.0,0.0,4.4,0 204 255
91.0807,-35.34025,point,1108,P02_001635_1444_XI_35S268W,91.0662,-35.324,91.0952,-35.364,91.0681,-35.3445,91.0842,-35.336,91.08,-35.34,2.75,0.93,2.55,149.41,-4361.0,-3105.0,-3864.83,600.84,2.97,0 204 255
91.031,-35.3456,point,1109,P02_001635_1444_XI_35S268W,91.0195,-35.3279,91.0425,-35.3645,91.0273,-35.3474,91.0356,-35.3438,91.03,-35.35,2.44,0.45,1.11,152.87,-4451.0,-3102.0,-3622.71,482.73,5.36,0 204 255
90.17345,-36.511,point,1110,P17_007727_1415_XI_38S269W,90.1782,-36.4966,90.1687,-36.5235,90.1731,-36.5103,90.1836,-36.5117,90.17,-36.51,1.66,0.51,0.84,195.84,-4665.0,-3858.0,-4187.24,268.78,3.27,0 204 255
90.28175,-40.6149,point,1111,P17_007727_1415_XI_38S269W,90.2534,-40.6131,90.3101,-40.6157,90.2776,-40.625,90.2798,-40.6048,90.28,-40.61,2.56,1.2,3.07,93.48,-5374.0,-4547.0,-4886.43,241.36,2.13,0 204 255
90.1647,-40.96655,point,1112,P13_006224_1403_XN_39S270W,90.1873,-40.9693,90.1421,-40.9645,90.1663,-40.9581,90.1647,-40.975,90.16,-40.97,2.04,1.0,2.05,277.99,-5537.0,-4787.0,-5096.86,256.24,2.03,0 204 255
90.1611,-40.99055,point,1113,P13_006224_1403_XN_39S270W,90.1735,-40.9884,90.1487,-40.9931,90.1606,-40.9861,90.1624,-40.995,90.16,-40.99,1.14,0.53,0.61,255.9,-5585.0,-4771.0,-5076.64,254.85,2.14,0 204 255
88.1211,-38.21965,point,1114,P16_007147_1403_XN_39S271W,88.0967,-38.2168,88.1455,-38.2256,88.1187,-38.2276,88.1228,-38.2117,88.12,-38.22,2.33,0.96,2.24,102.94,-5389.0,-4785.0,-5282.55,95.75,2.42,0 204 255
88.0552,-38.2144,point,1115,P16_007147_1403_XN_39S271W,88.0696,-38.1944,88.0408,-38.2493,88.0466,-38.2083,88.071,-38.2205,88.06,-38.21,3.52,1.35,4.74,202.39,-5294.0,-4708.0,-4980.82,144.46,2.61,0 204 255
87.94385,-38.62285,point,1116,P13_006290_1412_XN_38S272W,87.9785,-38.6458,87.9092,-38.6013,87.9556,-38.6082,87.9375,-38.6375,87.94,-38.62,4.15,1.93,8.01,309.4,-5348.0,-4582.0,-4859.6,209.62,2.15,0 204 255
86.1632,-39.8209,point,1117,P04_002743_1402_XI_39S273W,86.167,-39.8269,86.1594,-39.8084,86.1641,-39.8176,86.1538,-39.8242,86.16,-39.82,1.15,0.61,0.7,342.49,-5849.0,-5130.0,-5334.15,267.32,1.88,0 204 255
85.99205,-42.7117,point,1118,P15_007068_1385_XN_41S274W,85.9856,-42.697,85.9985,-42.7254,85.9839,-42.7146,85.9995,-42.7088,85.99,-42.71,1.77,0.76,1.35,161.55,-6288.0,-5558.0,-6001.29,209.95,2.33,0 204 255
83.55555,-44.28775,point,1119,P13_006277_1369_XN_43S276W,83.5818,-44.2742,83.5293,-44.2927,83.5498,-44.2781,83.5522,-44.2974,83.56,-44.29,2.48,1.15,2.85,243.77,-6924.0,-5712.0,-6534.01,344.76,2.16,0 204 255
83.5674,-44.3046,point,1120,P13_006277_1369_XN_43S276W,83.6016,-44.2984,83.5332,-44.3115,83.5671,-44.2964,83.5676,-44.3128,83.57,-44.3,3.0,0.97,2.92,254.99,-6900.0,-5678.0,-6465.78,340.59,3.09,0 204 255
77.0713,-55.78245,point,1121,B07_012448_1240_XN_56S283W,77.0576,-55.865,77.085,-55.7039,77.0977,-55.7888,77.0479,-55.7761,77.07,-55.78,9.59,1.82,17.48,5.47,-2363.0,-1344.0,-1753.97,203.22,5.26,0 204 255
75.58265,-35.55825,point,1122,P17_007833_1419_XI_38S284W,75.6018,-35.5506,75.5635,-35.5672,75.5823,-35.5554,75.5859,-35.5611,75.58,-35.56,2.09,0.38,0.79,241.94,-7439.0,-5986.0,-6533.1,428.59,5.51,0 204 255
75.615,-35.6228,point,1123,P17_007833_1419_XI_38S284W,75.6333,-35.6153,75.5967,-35.6284,75.6165,-35.6194,75.6184,-35.6262,75.62,-35.62,1.93,0.41,0.8,246.22,-7456.0,-6157.0,-6603.27,360.61,4.66,0 204 255
73.6733,-26.70655,point,1124,P02_001728_1533_XI_26S286W,73.6987,-26.6306,73.6479,-26.8045,73.6265,-26.7053,73.6411,-26.7078,73.67,-26.71,10.65,0.79,8.38,194.61,-2892.0,-1796.0,-2348.35,205.75,13.53,0 204 255
68.86245,-27.51415,point,1125,P17_007530_1521_XN_27S291W,68.8787,-27.4934,68.8462,-27.5322,68.8503,-27.5061,68.8689,-27.5222,68.86,-27.51,2.86,1.37,3.91,216.6,-3306.0,-1995.0,-2790.36,378.78,2.1,0 204 255
64.5033,-30.82255,point,1126,P14_006660_1465_XN_33S295W,64.4954,-30.8096,64.5112,-30.8382,64.5029,-30.824,64.5095,-30.8211,64.5,-30.82,1.88,0.38,0.71,154.62,-7048.0,-6251.0,-6539.8,267.07,4.97,0 204 255
58.13865,-29.3472,point,1127,B01_010075_1498_XI_30S301W,58.1479,-29.3152,58.1294,-29.3816,58.1328,-29.3445,58.1475,-29.3499,58.14,-29.35,4.05,0.82,3.34,193.65,-2440.0,-472.0,-1533.03,525.56,4.91,0 204 255
58.37815,-29.23195,point,1128,B01_010075_1498_XI_30S301W,58.3735,-29.219,58.3828,-29.2454,58.3706,-29.2346,58.3848,-29.2293,58.38,-29.23,1.64,0.8,1.31,162.91,-2150.0,-916.0,-1514.76,275.21,2.05,0 204 255
57.05215,-29.84435,point,1129,P15_006713_1494_XI_30S303W,57.0889,-29.8291,57.0154,-29.854,57.0525,-29.8396,57.0549,-29.8491,57.05,-29.84,4.06,0.58,2.34,248.65,-2850.0,-1772.0,-2099.72,315.14,7.04,0 204 255
56.60885,-32.5054,point,1130,P18_008071_1450_XI_35S303W,56.6484,-32.4961,56.5693,-32.5108,56.606,-32.4937,56.6082,-32.5171,56.61,-32.51,4.05,1.39,5.63,257.55,-7214.0,-6062.0,-6664.16,278.08,2.91,0 204 255
51.2632,-35.19945,point,1131,P19_008269_1420_XI_38S308W,51.2676,-35.1536,51.2588,-35.2547,51.2505,-35.1975,51.2798,-35.2014,51.26,-35.2,6.01,1.44,8.64,184.07,-5578.0,-4096.0,-4842.33,332.38,4.18,0 204 255
48.8801,-35.46875,point,1132,P17_007834_1426_XN_37S310W,48.8901,-35.4431,48.8701,-35.4988,48.8711,-35.4656,48.8906,-35.4719,48.88,-35.47,3.44,1.01,3.48,196.29,-4369.0,-3361.0,-3888.28,311.86,3.4,0 204 255
48.93605,-35.50145,point,1133,P17_007834_1426_XN_37S310W,48.9673,-35.4768,48.9048,-35.513,48.9341,-35.4929,48.9404,-35.51,48.94,-35.5,3.7,1.06,3.92,234.55,-4323.0,-3069.0,-3648.61,442.3,3.5,0 204 255
48.9773,-35.6143,point,1134,P17_007834_1426_XN_37S310W,49.0049,-35.6096,48.9497,-35.6204,48.978,-35.6077,48.979,-35.6209,48.98,-35.61,2.74,0.78,2.14,256.45,-4786.0,-3308.0,-4193.18,411.39,3.49,0 204 255
48.2585,-35.562,point,1135,P21_009126_1422_XN_37S311W,48.2021,-35.5415,48.3149,-35.5906,48.2373,-35.5857,48.2646,-35.5383,48.26,-35.56,6.17,3.1,19.14,118.18,-3540.0,-1748.0,-2579.62,553.44,1.99,0 204 255
48.2323,-35.6216,point,1136,P21_009126_1422_XN_37S311W,48.1841,-35.5984,48.2805,-35.6475,48.2075,-35.6541,48.2405,-35.5891,48.23,-35.62,5.48,4.17,22.84,122.1,-3781.0,-1719.0,-2704.95,571.92,1.32,0 204 255
47.3282,-45.26295,point,1137,P17_007755_1336_XN_46S312W,47.2939,-45.2727,47.3625,-45.2512,47.3303,-45.2686,47.3271,-45.2573,47.33,-45.26,3.13,0.68,2.14,66.02,-4146.0,-1414.0,-3007.21,818.29,4.59,0 204 255
47.38805,-45.3712,point,1138,P17_007755_1336_XN_46S312W,47.3447,-45.3701,47.4314,-45.3653,47.3862,-45.3867,47.3862,-45.3557,47.39,-45.37,3.62,1.84,6.65,85.53,-3897.0,-1126.0,-2836.45,753.74,1.97,0 204 255
47.2246,-45.605,point,1139,P17_007755_1336_XN_46S312W,47.2817,-45.5427,47.1675,-45.6575,47.2065,-45.5935,47.229,-45.6165,47.22,-45.61,8.29,1.65,13.69,214.8,-2168.0,-740.0,-1344.36,390.27,5.02,0 204 255
47.79545,-48.0952,point,1140,P17_007755_1336_XN_46S312W,47.6646,-48.1394,47.9263,-48.0633,47.8174,-48.1218,47.8027,-48.0686,47.8,-48.1,11.3,3.21,36.23,66.57,-1993.0,-7.0,-978.48,498.59,3.52,0 204 255
46.87695,-35.26565,point,1141,P18_008045_1435_XI_36S312W,46.874,-35.2488,46.8799,-35.282,46.8672,-35.2669,46.8867,-35.2644,46.88,-35.27,1.99,0.96,1.9,171.75,-1503.0,-14.0,-585.1,423.51,2.08,0 204 255
47.12795,-35.4519,point,1142,P18_008045_1435_XI_36S312W,47.1426,-35.4304,47.1133,-35.4715,47.1177,-35.447,47.1343,-35.4568,47.13,-35.45,2.82,0.99,2.79,210.14,-2221.0,-403.0,-1468.38,527.5,2.85,0 204 255
47.45165,-35.0271,point,1143,P18_008190_1431_XI_36S312W,47.373,-35.0095,47.5303,-35.0535,47.4443,-35.0408,47.4482,-35.0134,47.45,-35.03,8.07,1.64,13.19,108.91,-1619.0,14.0,-996.23,435.22,4.93,0 204 255
46.31665,-39.8211,point,1144,P15_006753_1404_XN_39S313W,46.2563,-39.742,46.377,-39.9031,46.2363,-39.8504,46.3657,-39.7918,46.32,-39.82,11.02,6.84,75.34,150.12,-2741.0,-792.0,-1559.18,520.76,1.61,0 204 255
45.27295,-50.4092,point,1145,P14_006674_1294_XN_50S314W,45.2046,-50.4573,45.3413,-50.3386,45.3228,-50.4138,45.3022,-50.4046,45.27,-50.41,8.73,0.95,8.29,36.34,-1848.0,-605.0,-1135.44,315.96,9.19,0 204 255
44.2046,-34.33875,point,1146,P03_002072_1459_XN_34S316W,44.2092,-34.3242,44.2,-34.3599,44.1934,-34.3367,44.2173,-34.3408,44.2,-34.34,2.16,1.19,2.58,192.01,-832.0,702.0,-166.09,422.87,1.81,0 204 255
43.969,-34.2416,point,1147,P03_002072_1459_XN_34S316W,43.9785,-34.2293,43.9595,-34.2566,43.9646,-34.24,43.97,-34.2432,43.97,-34.24,1.87,0.33,0.61,209.91,-936.0,388.0,-452.58,377.21,5.73,0 204 255
43.3694,-46.52175,point,1148,P14_006529_1317_XN_48S316W,43.3428,-46.5227,43.396,-46.5183,43.3721,-46.5305,43.3721,-46.513,43.37,-46.52,2.19,1.04,2.27,83.17,-362.0,1067.0,480.42,396.93,2.11,0 204 255
43.38155,-46.6455,point,1149,P14_006529_1317_XN_48S316W,43.3564,-46.6502,43.4067,-46.6399,43.3853,-46.6516,43.3823,-46.6394,43.38,-46.65,2.14,0.73,1.57,73.41,-93.0,1074.0,609.37,315.64,2.91,0 204 255
43.46195,-47.1018,point,1150,P14_006529_1317_XN_48S316W,43.3677,-47.0911,43.5562,-47.0979,43.4619,-47.1306,43.4683,-47.073,43.46,-47.1,7.62,3.42,26.08,93.1,-129.0,1096.0,649.54,322.25,2.22,0 204 255
43.94875,-48.2864,point,1151,P14_006529_1317_XN_48S316W,43.8809,-48.1453,44.0166,-48.4046,43.8794,-48.3142,44.0103,-48.2586,43.95,-48.29,16.27,6.12,99.68,160.85,618.0,1873.0,1181.52,255.85,2.66,0 204 255
43.48315,-48.6983,point,1152,P20_008678_1303_XN_49S316W,43.4453,-48.6424,43.521,-48.7444,43.4424,-48.7132,43.5132,-48.6834,43.48,-48.7,6.73,3.28,22.12,153.93,-758.0,-433.0,-575.66,73.68,2.05,0 204 255
43.39525,-42.25735,point,1153,P22_009746_1360_XI_44S316W,43.4077,-42.2534,43.3828,-42.2652,43.3901,-42.2476,43.3987,-42.2671,43.4,-42.26,1.3,1.22,1.58,237.36,-244.0,1384.0,477.27,501.17,1.07,0 204 255
42.3357,-46.1255,point,1154,P15_006740_1329_XN_47S317W,42.2944,-46.1272,42.377,-46.1184,42.3403,-46.1428,42.3374,-46.1082,42.34,-46.13,3.43,2.05,7.05,81.29,-4.0,1322.0,779.89,416.97,1.67,0 204 255
42.3508,-46.22415,point,1155,P15_006740_1329_XN_47S317W,42.3193,-46.2229,42.3823,-46.2268,42.354,-46.2361,42.354,-46.2122,42.35,-46.22,2.59,1.42,3.67,95.14,-38.0,1328.0,744.85,485.94,1.83,0 204 255
42.3591,-46.2725,point,1156,P15_006740_1329_XN_47S317W,42.3276,-46.2703,42.3906,-46.2737,42.3574,-46.2859,42.3594,-46.2591,42.36,-46.27,2.59,1.59,4.12,94.49,-58.0,1546.0,688.67,514.89,1.63,0 204 255
42.45325,-40.81395,point,1157,P16_007241_1369_XN_43S317W,42.4553,-40.7996,42.4512,-40.8267,42.4429,-40.8115,42.4626,-40.8164,42.45,-40.81,1.62,0.93,1.5,186.53,-610.0,564.0,-110.37,400.94,1.74,0 204 255
42.53405,-40.83715,point,1158,P16_007241_1369_XN_43S317W,42.5466,-40.8245,42.5215,-40.853,42.5278,-40.8313,42.5415,-40.843,42.53,-40.84,2.03,0.93,1.88,213.67,-600.0,448.0,-38.31,361.18,2.19,0 204 255
42.80155,-43.2588,point,1159,P16_007241_1369_XN_43S317W,42.7869,-43.2537,42.8162,-43.2583,42.801,-43.2683,42.8042,-43.2493,42.8,-43.26,1.29,1.13,1.47,102.17,-387.0,1179.0,494.96,465.92,1.14,0 204 255
42.87925,-43.6967,point,1160,P16_007241_1369_XN_43S317W,42.771,-43.7005,42.9875,-43.6856,42.8962,-43.7066,42.8933,-43.6868,42.88,-43.7,9.32,1.18,11.0,84.64,378.0,1004.0,602.79,123.75,7.9,0 204 255
43.24975,-46.85695,point,1161,P18_007887_1349_XN_45S317W,43.2695,-46.8657,43.23,-46.844,43.252,-46.8496,43.2456,-46.8643,43.25,-46.86,2.05,0.91,1.87,308.76,-201.0,1165.0,742.93,401.41,2.26,0 204 255
43.1073,-46.4196,point,1162,P18_007887_1349_XN_45S317W,43.1296,-46.4336,43.085,-46.4038,43.1194,-46.4097,43.103,-46.4295,43.11,-46.42,2.54,1.35,3.43,314.09,-163.0,1105.0,392.45,347.93,1.88,0 204 255
42.0701,-36.2088,point,1163,P12_005606_1421_XI_37S318W,42.0801,-36.1692,42.0601,-36.2405,42.0586,-36.2049,42.0811,-36.2127,42.07,-36.21,4.33,1.17,5.07,192.75,-276.0,1646.0,755.64,575.39,3.7,0 204 255
41.98195,-37.1173,point,1164,P12_005606_1421_XI_37S318W,41.979,-37.1631,41.9849,-37.0818,41.9871,-37.1201,41.9717,-37.1145,41.98,-37.12,4.83,0.8,3.86,3.31,-288.0,362.0,-56.18,178.96,6.03,0 204 255
42.0182,-37.08325,point,1165,P12_005606_1421_XI_37S318W,42.0388,-37.0952,41.9976,-37.0637,42.0217,-37.0747,42.0093,-37.0918,42.02,-37.08,2.7,1.17,3.16,313.77,-617.0,1103.0,6.24,478.74,2.3,0 204 255
41.9851,-49.83225,point,1166,P13_006239_1315_XN_48S318W,41.9487,-49.8294,42.0215,-49.8347,41.9878,-49.8469,41.9907,-49.8176,41.99,-49.83,2.8,1.74,4.87,96.47,-646.0,407.0,44.67,334.24,1.61,0 204 255
40.4025,-37.93735,point,1167,B03_010735_1413_XN_38S319W,40.3997,-37.8975,40.4053,-37.9763,40.3972,-37.9321,40.4133,-37.9426,40.4,-37.94,4.68,0.98,4.57,176.79,459.0,1816.0,1234.04,338.73,4.79,0 204 255
40.7948,-38.0641,point,1168,B03_010735_1413_XN_38S319W,40.8545,-38.0698,40.7351,-38.075,40.7927,-38.0593,40.7925,-38.0689,40.79,-38.06,5.58,0.57,3.18,266.8,405.0,2143.0,1017.9,453.76,9.8,0 204 255
40.86245,-38.1112,point,1169,B03_010735_1413_XN_38S319W,40.8975,-38.0891,40.8274,-38.1275,40.8591,-38.1084,40.8638,-38.114,40.86,-38.11,3.98,0.4,1.58,235.13,798.0,2157.0,1753.06,416.01,10.01,0 204 255
40.85755,-38.14995,point,1170,B03_010735_1413_XN_38S319W,40.8833,-38.145,40.8318,-38.1526,40.8569,-38.1453,40.8574,-38.1546,40.86,-38.15,2.44,0.55,1.35,259.36,439.0,1972.0,1374.25,451.05,4.43,0 204 255
37.7687,-43.64495,point,1171,P15_006872_1376_XN_42S322W,37.7654,-43.6804,37.772,-43.6153,37.78,-43.648,37.7532,-43.6419,37.77,-43.64,3.87,1.2,4.66,4.2,545.0,1368.0,1061.47,196.4,3.21,0 204 255
37.08655,-34.54495,point,1172,P17_007518_1432_XN_36S322W,37.0774,-34.5264,37.0957,-34.5596,37.0813,-34.5464,37.0903,-34.5435,37.09,-34.54,2.16,0.47,1.02,155.59,-409.0,1038.0,100.08,338.96,4.58,0 204 255
37.0842,-34.4877,point,1173,P17_007518_1432_XN_36S322W,37.0825,-34.4763,37.0859,-34.4971,37.082,-34.4871,37.0869,-34.4883,37.08,-34.49,1.24,0.25,0.31,172.33,413.0,1754.0,1208.14,411.58,4.98,0 204 255
37.1128,-34.51675,point,1174,P17_007518_1432_XN_36S322W,37.1018,-34.4788,37.1238,-34.5486,37.1047,-34.5186,37.1138,-34.5149,37.11,-34.52,4.27,0.5,2.12,165.45,59.0,1707.0,1032.95,434.73,8.62,0 204 255
37.15975,-34.476,point,1175,P17_007518_1432_XN_36S322W,37.1562,-34.4383,37.1633,-34.5205,37.1704,-34.4766,37.1821,-34.4754,37.16,-34.48,4.88,0.58,2.81,175.93,870.0,1519.0,1178.1,134.29,8.48,0 204 255
37.1689,-34.5341,point,1176,P17_007518_1432_XN_36S322W,37.175,-34.5176,37.1628,-34.5501,37.1604,-34.532,37.1736,-34.5362,37.17,-34.53,2.02,0.69,1.39,197.18,-414.0,1147.0,411.31,451.66,2.92,0 204 255
37.35095,-34.5525,point,1177,P17_007518_1432_XN_36S322W,37.3535,-34.5393,37.3484,-34.5676,37.3469,-34.5515,37.3533,-34.5535,37.35,-34.55,1.7,0.33,0.57,188.44,-375.0,1434.0,668.47,555.99,5.07,0 204 255
37.37635,-34.58645,point,1178,P17_007518_1432_XN_36S322W,37.3877,-34.5525,37.365,-34.6101,37.3713,-34.5835,37.3821,-34.5894,37.38,-34.59,3.59,0.63,2.27,197.97,-404.0,1447.0,572.33,500.37,5.67,0 204 255
37.4729,-34.67735,point,1179,P17_007518_1432_XN_36S322W,37.5071,-34.655,37.4387,-34.6963,37.4707,-34.6716,37.4753,-34.6831,37.47,-34.68,4.14,0.72,2.97,233.69,-473.0,1075.0,34.76,467.16,5.76,0 204 255
37.52185,-34.67985,point,1180,P17_007518_1432_XN_36S322W,37.5505,-34.6651,37.4932,-34.7005,37.522,-34.6756,37.5266,-34.6841,37.52,-34.68,3.49,0.55,1.93,233.07,-309.0,1281.0,576.53,531.98,6.33,0 204 255
37.54065,-34.75025,point,1181,P17_007518_1432_XN_36S322W,37.6047,-34.7178,37.4766,-34.7637,37.5532,-34.7429,37.5508,-34.7576,37.54,-34.75,6.81,0.88,5.98,246.4,-125.0,1422.0,837.13,451.01,7.74,0 204 255
37.47915,-35.1207,point,1182,P17_007518_1432_XN_36S322W,37.5232,-35.1099,37.4351,-35.0877,37.4875,-35.1135,37.4829,-35.1279,37.48,-35.12,4.47,0.88,3.94,287.09,-153.0,1535.0,771.35,474.43,5.07,0 204 255
37.2089,-35.1947,point,1183,P17_007518_1432_XN_36S322W,37.2161,-35.2298,37.2017,-35.1643,37.2324,-35.1931,37.2188,-35.1963,37.21,-35.19,3.94,0.69,2.7,349.81,-208.0,1667.0,642.0,490.15,5.75,0 204 255
36.84365,-34.6979,point,1184,P13_006160_1427_XN_37S323W,36.8042,-34.6807,36.8831,-34.7127,36.8501,-34.7046,36.8547,-34.6912,36.84,-34.7,4.29,0.83,3.54,116.28,-242.0,1808.0,900.13,658.07,5.2,0 204 255
36.81615,-34.7665,point,1185,P13_006160_1427_XN_37S323W,36.7815,-34.7346,36.8508,-34.7857,36.8115,-34.7703,36.8232,-34.7627,36.82,-34.77,4.53,0.73,3.29,131.93,-284.0,1844.0,718.81,596.16,6.24,0 204 255
36.7617,-34.84765,point,1186,P13_006160_1427_XN_37S323W,36.7148,-34.8582,36.8086,-34.8352,36.7659,-34.8518,36.7617,-34.8435,36.76,-34.85,4.76,0.53,2.54,73.39,65.0,1815.0,1057.09,519.23,8.94,0 204 255
36.7764,-34.98355,point,1187,P13_006160_1427_XN_37S323W,36.6978,-34.959,36.855,-34.971,36.7742,-34.9942,36.7708,-34.9729,36.78,-34.98,7.67,1.27,9.76,95.37,355.0,1635.0,1180.5,352.21,6.02,0 204 255
36.78345,-35.07425,point,1188,P13_006160_1427_XN_37S323W,36.6838,-35.0474,36.8831,-35.0418,36.8335,-35.0879,36.8186,-35.0606,36.78,-35.07,9.68,1.77,17.15,88.09,691.0,1877.0,1397.16,248.54,5.46,0 204 255
36.8856,-35.12305,point,1189,P13_006160_1427_XN_37S323W,36.8242,-35.1353,36.947,-35.0862,36.8967,-35.1282,36.8958,-35.1179,36.89,-35.12,6.63,0.61,4.06,63.99,232.0,1568.0,750.08,364.55,10.83,0 204 255
36.8905,-35.18045,point,1190,P13_006160_1427_XN_37S323W,36.8364,-35.1865,36.9446,-35.1487,36.8989,-35.1853,36.8955,-35.1756,36.89,-35.18,5.7,0.6,3.41,66.89,374.0,1658.0,1208.5,370.62,9.53,0 204 255
34.70435,-49.9741,point,1191,P06_003457_1320_XN_48S325W,34.6921,-50.0064,34.7166,-49.9382,34.7214,-49.9763,34.7041,-49.9719,34.7,-49.97,4.15,0.71,2.94,13.02,164.0,1613.0,1063.97,384.74,5.85,0 204 255
34.7965,-49.95655,point,1192,P06_003457_1320_XN_48S325W,34.803,-49.9727,34.79,-49.9378,34.8066,-49.9541,34.7891,-49.959,34.8,-49.96,2.13,0.73,1.55,346.52,-93.0,1576.0,875.37,514.48,2.92,0 204 255
34.90525,-49.93755,point,1193,P06_003457_1320_XN_48S325W,34.9421,-49.9592,34.8684,-49.9065,34.9028,-49.9334,34.8989,-49.9417,34.91,-49.94,4.2,0.51,2.16,317.98,91.0,1288.0,932.85,266.88,8.18,0 204 255
34.49515,-49.17485,point,1194,P17_007650_1304_XI_49S325W,34.4639,-49.2088,34.5264,-49.1482,34.5029,-49.1829,34.4844,-49.1668,34.5,-49.17,4.33,1.19,5.17,34.01,450.0,1701.0,996.39,264.98,3.63,0 204 255
34.41015,-49.1846,point,1195,P17_007650_1304_XI_49S325W,34.3638,-49.2361,34.4565,-49.1834,34.4053,-49.1922,34.4014,-49.177,34.41,-49.18,4.76,0.91,4.35,49.01,574.0,1757.0,1392.88,260.82,5.21,0 204 255
33.95475,-46.91595,point,1196,P03_002033_1325_XI_47S326W,33.9749,-46.8775,33.9346,-46.9497,33.9324,-46.8985,33.9778,-46.9334,33.95,-46.92,4.58,2.77,12.67,200.86,399.0,1732.0,1178.09,351.22,1.66,0 204 255
33.68335,-47.01405,point,1197,P13_006147_1312_XN_48S326W,33.6201,-46.957,33.7466,-47.0611,33.6628,-47.02,33.6694,-47.0081,33.68,-47.01,8.01,0.75,6.04,140.4,171.0,1763.0,952.95,490.78,10.63,0 204 255
33.60265,-47.03615,point,1198,P13_006147_1312_XN_48S326W,33.5381,-46.9785,33.6672,-47.0864,33.5959,-47.0391,33.6057,-47.0332,33.6,-47.04,8.25,0.53,4.36,140.85,300.0,1834.0,1264.96,487.07,15.62,0 204 255
33.5707,-47.0637,point,1199,P13_006147_1312_XN_48S326W,33.5127,-47.0022,33.6287,-47.0999,33.5762,-47.0681,33.582,-47.0593,33.57,-47.06,7.45,0.57,4.26,141.07,262.0,1842.0,1306.93,419.83,13.03,0 204 255
33.52245,-47.0907,point,1200,P13_006147_1312_XN_48S326W,33.5039,-47.0593,33.541,-47.117,33.5183,-47.0928,33.5364,-47.0886,33.52,-47.09,3.73,0.77,2.88,156.37,-391.0,1453.0,489.18,438.17,4.84,0 204 255
33.45435,-47.10465,point,1201,P13_006147_1312_XN_48S326W,33.3652,-47.0498,33.5435,-47.137,33.449,-47.1087,33.4502,-47.1006,33.45,-47.1,8.86,0.48,4.27,125.76,645.0,1746.0,1401.1,236.32,18.36,0 204 255
33.4569,-47.1745,point,1202,P13_006147_1312_XN_48S326W,33.4167,-47.1599,33.4971,-47.1868,33.4575,-47.1839,33.4639,-47.1651,33.46,-47.17,3.61,1.14,4.13,116.24,-494.0,1233.0,375.22,391.2,3.16,0 204 255
32.12,-31.07585,point,1203,P17_007505_1483_XN_31S327W,32.135,-31.0662,32.105,-31.0899,32.1152,-31.0728,32.1201,-31.0789,32.12,-31.08,2.07,0.44,0.91,227.3,140.0,1875.0,552.15,355.32,4.72,0 204 255
32.187,-31.06885,point,1204,P17_007505_1483_XN_31S327W,32.2151,-31.0418,32.1589,-31.1096,32.1677,-31.064,32.1787,-31.0737,32.19,-31.07,4.93,0.8,3.95,215.36,489.0,2264.0,1585.78,494.75,6.15,0 204 255
31.12205,-31.59765,point,1205,P14_006503_1473_XN_32S328W,31.1001,-31.5545,31.144,-31.6306,31.1118,-31.6008,31.1304,-31.5945,31.12,-31.6,5.03,1.01,5.08,153.84,636.0,2504.0,1765.09,555.52,4.97,0 204 255
31.0923,-31.66405,point,1206,P14_006503_1473_XN_32S328W,31.0576,-31.6546,31.127,-31.7,31.0693,-31.6804,31.0879,-31.6477,31.09,-31.66,4.42,2.15,9.51,127.57,424.0,2529.0,1452.44,672.86,2.05,0 204 255
31.02055,-31.8567,point,1207,P14_006503_1473_XN_32S328W,30.9849,-31.8538,31.0562,-31.8455,31.0239,-31.866,31.0186,-31.8474,31.02,-31.86,3.62,1.13,4.11,82.22,356.0,2420.0,1584.85,651.57,3.19,0 204 255
31.5437,-31.239,point,1208,B03_010643_1482_XN_31S328W,31.4961,-31.2161,31.5913,-31.2742,31.5376,-31.2512,31.5669,-31.2268,31.54,-31.24,5.93,2.07,12.29,125.55,317.0,2448.0,1677.24,575.29,2.86,0 204 255
30.00295,-48.8601,point,1209,P02_001888_1322_XN_47S330W,29.9854,-48.9099,30.0205,-48.8181,30.0127,-48.865,29.978,-48.8552,30.0,-48.86,5.61,1.47,8.26,14.13,693.0,1624.0,1243.63,265.16,3.81,0 204 255
